1999;812;-2.76031;16059296264395808982;2016-08-23 15:21:07.790710+00:00
2049;787;-3.12456;17001008177748675347;2016-08-23 15:21:08.122904+00:00
2012;800;2.70232;15996273559337220305;2016-08-23 15:21:08.455034+00:00
2037;849;2.52899;14013715882987175503;2016-08-23 15:21:08.787451+00:00
2074;837;2.29412;17583711398710065803;2016-08-23 15:21:09.119369+00:00
2074;837;2.30791;17574287111184307751;2016-08-23 15:21:09.451714+00:00
2075;824;2.40522;13187392148725139680;2016-08-23 15:21:09.783787+00:00
2112;925;2.13456;13449691383697938389;2016-08-23 15:21:10.116167+00:00
2099;948;2.85871;11043105433937867970;2016-08-23 15:21:10.447588+00:00
2037;1025;-2.29248;16668056701016188423;2016-08-23 15:21:10.780755+00:00
2049;1062;-2.59043;15093751095471908629;2016-08-23 15:21:11.112788+00:00
2062;1050;-2.14258;16199410388619618205;2016-08-23 15:21:11.447197+00:00
2062;975;-1.67701;9314924763639103508;2016-08-23 15:21:11.777367+00:00
2112;987;-2.10729;14779734886615241967;2016-08-23 15:21:12.109690+00:00
2086;937;-3.03323;18434436038311652465;2016-08-23 15:21:12.441580+00:00
2061;987;-2.37382;14641870151889831059;2016-08-23 15:21:12.773982+00:00
2037;987;-2.05896;13014425320922789134;2016-08-23 15:21:13.106120+00:00
2012;1012;-1.53688;18043249522637034040;2016-08-23 15:21:13.438311+00:00
1975;1025;-0.676867;11675341448146677117;2016-08-23 15:21:13.769629+00:00
2024;1037;-1.42696;12294670845956187122;2016-08-23 15:21:14.101850+00:00
1962;1087;-1.26874;10294686373475258639;2016-08-23 15:21:14.433918+00:00
1962;1062;-1.75215;17987537285625043300;2016-08-23 15:21:14.766554+00:00
1949;1063;-1.83976;12445415104000717861;2016-08-23 15:21:15.098958+00:00
1962;1012;-1.53394;16705697141595415175;2016-08-23 15:21:15.430701+00:00
1975;950;-1.26761;18215423928912575867;2016-08-23 15:21:15.762646+00:00
1999;900;-1.44243;13216783791961017957;2016-08-23 15:21:16.094947+00:00
2037;887;-2.07954;17242804854560252738;2016-08-23 15:21:16.427117+00:00
2074;875;-2.49891;13188914972076912640;2016-08-23 15:21:16.759258+00:00
2036;912;-2.84549;12444410960187349336;2016-08-23 15:21:17.091799+00:00
2024;962;-2.50118;10161459261832284249;2016-08-23 15:21:17.424295+00:00
1974;950;-1.56215;11563725619909852581;2016-08-23 15:21:17.759114+00:00
1962;975;-1.60832;15846576794954469030;2016-08-23 15:21:18.088260+00:00
1987;987;-1.63403;9353941683705585953;2016-08-23 15:21:18.420576+00:00
1987;987;-2.1101;9624189951079882346;2016-08-23 15:21:18.752640+00:00
1949;987;-2.39591;13905150802431549922;2016-08-23 15:21:19.085185+00:00
1937;987;-2.18135;12165375900602622526;2016-08-23 15:21:19.418162+00:00
1949;962;-1.65139;13214022122004972332;2016-08-23 15:21:19.750348+00:00
1949;912;-1.57181;16032988118034340358;2016-08-23 15:21:20.082385+00:00
1924;862;-1.70854;11205888466524091996;2016-08-23 15:21:20.414669+00:00
1874;912;-2.77985;9240347802920183462;2016-08-23 15:21:20.747046+00:00
1862;937;-2.9288;14862177005833057715;2016-08-23 15:21:21.078433+00:00
1687;1024;2.40362;9949835455484682120;2016-08-23 15:21:22.407519+00:00
1674;1037;2.23136;10281644190638322836;2016-08-23 15:21:22.740107+00:00
1687;1036;2.36057;14085061485043923806;2016-08-23 15:21:23.072235+00:00
1687;1049;2.30559;17082946639917800499;2016-08-23 15:21:23.404500+00:00
1687;1049;2.29823;17009256041325956255;2016-08-23 15:21:23.736583+00:00
1687;1050;2.62369;14524243555076537903;2016-08-23 15:21:24.070957+00:00
1700;1050;2.68229;16609543714762987627;2016-08-23 15:21:24.401173+00:00
1700;1050;2.7387;16287256922933818752;2016-08-23 15:21:24.733167+00:00
1699;1063;2.86056;9684949327869399775;2016-08-23 15:21:25.065646+00:00
1699;1051;2.75419;11033388212755951877;2016-08-23 15:21:25.397794+00:00
1687;1050;2.72753;13878788666324103818;2016-08-23 15:21:25.729798+00:00
1649;1024;2.63983;11234503710352411262;2016-08-23 15:21:26.062200+00:00
1637;1024;2.64114;15415391933362333083;2016-08-23 15:21:26.394187+00:00
1587;1011;2.4944;10428610433504305106;2016-08-23 15:21:26.726483+00:00
1563;1023;2.10864;13071091913775522773;2016-08-23 15:21:27.058887+00:00
1551;1023;2.19617;12740575667024452369;2016-08-23 15:21:27.391103+00:00
1550;1036;2.31836;9782861570379835967;2016-08-23 15:21:27.723108+00:00
1550;1036;2.36601;12076386509259219376;2016-08-23 15:21:28.055380+00:00
1601;1036;1.5038;16321762008332736437;2016-08-23 15:21:28.387680+00:00
1614;1037;0.885922;17107060762122439573;2016-08-23 15:21:28.720222+00:00
1613;1037;1.28051;18224339651899580879;2016-08-23 15:21:29.052004+00:00
