1537;801;0.373011;16697161460630546558;2016-08-23 14:58:19.099466+00:00
1538;801;0.4273;9616199428814084051;2016-08-23 14:58:19.431694+00:00
1551;801;0.49503;14733988222943266779;2016-08-23 14:58:19.765911+00:00
1551;801;0.51874;13289495940273526234;2016-08-23 14:58:20.096134+00:00
1550;800;0.573954;17280836430997731140;2016-08-23 14:58:20.428343+00:00
1551;800;0.58367;14773418881999937425;2016-08-23 14:58:20.760401+00:00
1550;813;0.537616;17084596621480735234;2016-08-23 14:58:21.091784+00:00
1563;813;0.613809;18431808556464436876;2016-08-23 14:58:21.425419+00:00
1574;838;0.316057;11440870081409784417;2016-08-23 14:58:21.756269+00:00
1648;766;-0.073436;15873162331517462887;2016-08-23 14:58:22.089171+00:00
1675;839;-0.0678253;13588774371095860005;2016-08-23 14:58:22.420816+00:00
1638;799;1.66995;15783030823081593254;2016-08-23 14:58:22.753017+00:00
1638;874;2.40794;12171662311959661295;2016-08-23 14:58:23.084979+00:00
1586;849;-2.24923;16348059999975799710;2016-08-23 14:58:23.417407+00:00
1598;790;-0.373215;13686030333666330639;2016-08-23 14:58:23.749429+00:00
1623;752;-0.385825;14856531130755119687;2016-08-23 14:58:24.081931+00:00
1699;764;0.179806;12683443152621233611;2016-08-23 14:58:24.414295+00:00
1762;713;-1.10673;16673180638768952664;2016-08-23 14:58:24.746213+00:00
1590;810;1.39241;11458812415343384453;2016-08-23 14:58:25.410990+00:00
1574;851;-0.056712;17259539170014549814;2016-08-23 14:58:25.742894+00:00
1612;851;-0.424308;18091862119528348873;2016-08-23 14:58:26.077722+00:00
1661;851;-0.61541;12556202737518574204;2016-08-23 14:58:26.407166+00:00
1699;839;-0.26698;15783146599770160751;2016-08-23 14:58:26.739478+00:00
1513;914;-0.253096;16558213299813046440;2016-08-23 14:58:28.069665+00:00
1575;914;-0.270338;13281543170197596651;2016-08-23 14:58:28.401905+00:00
1624;914;-0.447082;18441122866555812505;2016-08-23 14:58:28.733691+00:00
1661;851;-0.811015;18308825601912298768;2016-08-23 14:58:29.065572+00:00
1501;785;2.25972;14279660343686509022;2016-08-23 14:58:29.730201+00:00
1514;863;0.888922;12231956677387469768;2016-08-23 14:58:30.062597+00:00
1537;864;-0.385007;16171860629747887886;2016-08-23 14:58:30.394598+00:00
1625;889;-0.321985;17010486472530029854;2016-08-23 14:58:31.059114+00:00
1624;763;-1.39194;15741213803737739347;2016-08-23 14:58:33.384618+00:00
1536;784;3.12992;13116124404269899364;2016-08-23 14:58:33.716598+00:00
1488;824;1.85792;14414568074249580232;2016-08-23 14:58:34.048923+00:00
1489;913;0.0978923;10302428468890821470;2016-08-23 14:58:34.381017+00:00
1525;914;-0.547909;17146453938672961696;2016-08-23 14:58:34.712507+00:00
1676;948;2.25456;10878207734344742147;2016-08-23 14:58:35.709920+00:00
1649;948;-2.73042;14847977767323579818;2016-08-23 14:58:36.042131+00:00
1586;827;-0.366406;18446230196770144882;2016-08-23 14:58:36.706479+00:00
1549;698;2.61708;16761388931222757470;2016-08-23 14:58:38.367315+00:00
1551;775;1.03053;9955007931134660079;2016-08-23 14:58:38.701864+00:00
1574;789;-0.58574;15406328488000600194;2016-08-23 14:58:39.032006+00:00
1624;739;-0.0349322;11350290155292887154;2016-08-23 14:58:39.364308+00:00
1687;764;0.0161873;12215359033122436027;2016-08-23 14:58:39.696373+00:00
1676;811;1.7913;11119146783416259618;2016-08-23 14:58:40.028604+00:00
1625;848;2.99792;15630061863841373486;2016-08-23 14:58:40.360860+00:00
