2124;401;1.08277;14081338821147487003;2016-08-23 15:29:22.114135+00:00
2136;364;0.936608;17556865848653471865;2016-08-23 15:29:22.445764+00:00
2161;326;1.32416;15263364142357686423;2016-08-23 15:29:22.777810+00:00
2161;326;1.21858;9837925374088755533;2016-08-23 15:29:23.110110+00:00
2150;340;1.12457;13504141240035620780;2016-08-23 15:29:23.443757+00:00
2188;438;1.99224;18146553741511865640;2016-08-23 15:29:24.777997+00:00
2187;450;-2.44314;14018780041229232818;2016-08-23 15:29:25.103863+00:00
2174;463;1.68505;15005793459230411053;2016-08-23 15:29:25.435663+00:00
2211;463;1.924;14990192127010508493;2016-08-23 15:29:25.770641+00:00
2198;464;2.44258;15141160657488168917;2016-08-23 15:29:26.100465+00:00
2198;439;2.35222;13127632526124997752;2016-08-23 15:29:26.432310+00:00
2199;427;1.36978;9768452894945014064;2016-08-23 15:29:26.764413+00:00
2199;425;1.68136;13486515860374748978;2016-08-23 15:29:27.096780+00:00
2186;439;1.75474;13898715415342793962;2016-08-23 15:29:27.427956+00:00
2187;438;1.90456;11170488129843131679;2016-08-23 15:29:27.761290+00:00
2199;438;1.68244;9967616952269004966;2016-08-23 15:29:28.095885+00:00
2199;413;1.95677;17036076979273846965;2016-08-23 15:29:28.425697+00:00
2211;413;2.09272;11214232117109824980;2016-08-23 15:29:28.759114+00:00
2186;426;2.41358;11259179512405605401;2016-08-23 15:29:29.089648+00:00
2173;439;2.23702;17776185115093925443;2016-08-23 15:29:29.421902+00:00
2161;464;2.68524;12843190914367650563;2016-08-23 15:29:29.754288+00:00
2161;451;2.49975;18085095839810809729;2016-08-23 15:29:30.086273+00:00
2174;438;2.48559;11971206291074904208;2016-08-23 15:29:30.419787+00:00
2174;426;2.4516;14590638523892107714;2016-08-23 15:29:30.750710+00:00
2186;427;1.84385;10481544444356528392;2016-08-23 15:29:31.082948+00:00
2198;438;2.40246;17505222399246198983;2016-08-23 15:29:31.416374+00:00
2186;438;2.25007;17374381115093302075;2016-08-23 15:29:31.747318+00:00
2186;450;2.56558;9824945019492723179;2016-08-23 15:29:32.082397+00:00
2175;438;2.62228;16981680662474579518;2016-08-23 15:29:32.411751+00:00
2149;438;2.66869;13330917151782938371;2016-08-23 15:29:32.744040+00:00
2124;438;2.63768;18364093604395891169;2016-08-23 15:29:33.076910+00:00
2124;425;2.63658;15970023772168620841;2016-08-23 15:29:33.408401+00:00
2137;425;2.3363;9898032590268052067;2016-08-23 15:29:33.740497+00:00
2136;438;2.40899;11519585648529692928;2016-08-23 15:29:34.072738+00:00
2149;413;2.46033;17480600860006956163;2016-08-23 15:29:34.404969+00:00
2174;413;2.46579;12980340960627225008;2016-08-23 15:29:34.737134+00:00
2174;400;2.09192;11473769994132438869;2016-08-23 15:29:35.069425+00:00
2174;375;2.33602;16268730020917194675;2016-08-23 15:29:35.401539+00:00
2187;400;1.28102;16379881135642763700;2016-08-23 15:29:35.733840+00:00
2187;438;1.68496;12816038398955404821;2016-08-23 15:29:36.065965+00:00
2187;425;1.74538;11552322313057472432;2016-08-23 15:29:36.398217+00:00
2211;402;2.16638;14106151857640068168;2016-08-23 15:29:36.730365+00:00
2199;451;1.2163;12686169421322903957;2016-08-23 15:29:37.062602+00:00
2211;413;1.35862;9488730689225845974;2016-08-23 15:29:37.394773+00:00
2199;363;1.01555;12184499273443883756;2016-08-23 15:29:37.727114+00:00
2186;376;1.04972;11932529729560369763;2016-08-23 15:29:38.059204+00:00
2187;400;0.908239;11852172649752843267;2016-08-23 15:29:38.394320+00:00
2173;414;1.06728;17436387962551653576;2016-08-23 15:29:38.723644+00:00
2199;414;1.13998;13087930836078421591;2016-08-23 15:29:39.055895+00:00
2199;425;1.27391;12774805560098454488;2016-08-23 15:29:39.388045+00:00
2212;425;0.932321;17723254692394522694;2016-08-23 15:29:39.720204+00:00
2211;414;0.900175;16410053044032923159;2016-08-23 15:29:40.052433+00:00
2211;401;0.929162;9655823916220724682;2016-08-23 15:29:40.384627+00:00
2211;401;0.951421;13438845014396120307;2016-08-23 15:29:40.716834+00:00
2249;400;0.810298;15733047094370248232;2016-08-23 15:29:41.049048+00:00
2249;376;0.60141;16064774084585417026;2016-08-23 15:29:41.380944+00:00
2249;376;0.540042;13247768783535255849;2016-08-23 15:29:41.713447+00:00
2262;400;0.589148;16323878460233027938;2016-08-23 15:29:42.046664+00:00
2262;413;0.44694;9725722485930720630;2016-08-23 15:29:42.378215+00:00
2236;413;0.611655;9703920717332729069;2016-08-23 15:29:42.710074+00:00
2236;413;0.496039;11910518732681874570;2016-08-23 15:29:43.042246+00:00
2273;426;0.0724362;13563275335594463563;2016-08-23 15:29:43.374452+00:00
2299;426;-0.201139;15622400247418103767;2016-08-23 15:29:43.706662+00:00
2311;438;-0.195254;15967274855803147078;2016-08-23 15:29:44.038934+00:00
2312;438;-0.41834;15271970806898894826;2016-08-23 15:29:44.371162+00:00
2324;451;-0.44499;16574086861701786493;2016-08-23 15:29:44.706161+00:00
2324;438;-0.42859;14979752803439825645;2016-08-23 15:29:45.035475+00:00
