2137;1239;0.617138;12565220931118100100;2016-08-23 15:31:01.113190+00:00
2089;1312;1.65024;11374380812140371568;2016-08-23 15:31:01.444119+00:00
2050;1312;2.88854;17517461767353696158;2016-08-23 15:31:01.776110+00:00
2037;1250;-2.19842;16338399537639127278;2016-08-23 15:31:02.110467+00:00
2087;1226;-1.01037;11793621387874273173;2016-08-23 15:31:02.440466+00:00
2137;1200;-1.399;10792269509547415379;2016-08-23 15:31:02.771872+00:00
2174;1175;-1.71219;14851735906768288914;2016-08-23 15:31:03.104980+00:00
2112;1136;2.93556;11218128926727398307;2016-08-23 15:31:03.436994+00:00
2063;1149;2.73649;15648794361529738175;2016-08-23 15:31:03.769256+00:00
1989;1175;1.58547;10527363710290886789;2016-08-23 15:31:04.101620+00:00
2062;1252;0.293189;13385359934568382078;2016-08-23 15:31:04.433748+00:00
2099;1225;-1.18819;15297861189854877229;2016-08-23 15:31:04.766066+00:00
2137;1201;-1.22576;13247031552269522489;2016-08-23 15:31:05.098187+00:00
2161;1189;-0.207981;12736205359773721173;2016-08-23 15:31:05.430403+00:00
2152;1275;1.06851;16127098820416634846;2016-08-23 15:31:05.762644+00:00
2126;1274;2.10087;17674298489282877874;2016-08-23 15:31:06.094881+00:00
2050;1275;2.78196;16981949865173821599;2016-08-23 15:31:06.425961+00:00
2074;1225;-2.41647;9881637453427834444;2016-08-23 15:31:06.761215+00:00
2074;1188;-1.72141;11826982309186604264;2016-08-23 15:31:07.090666+00:00
2137;1200;-1.50706;15999878589921340490;2016-08-23 15:31:07.423191+00:00
2161;1139;-0.677135;9514638145266666778;2016-08-23 15:31:07.755124+00:00
2099;1099;-2.75274;15675027953607571070;2016-08-23 15:31:08.087131+00:00
1913;1023;2.70714;10608577037586722877;2016-08-23 15:31:08.751615+00:00
1825;948;3.09741;9779097031143228809;2016-08-23 15:31:09.083749+00:00
1750;948;2.7229;12816491382429519149;2016-08-23 15:31:09.416156+00:00
1750;1025;1.77021;11857484804658430266;2016-08-23 15:31:09.748168+00:00
1763;1012;2.80552;16751293086064110757;2016-08-23 15:31:10.081010+00:00
1787;974;-2.4286;14416872098748688343;2016-08-23 15:31:10.412729+00:00
1824;975;-1.82922;10033732742525114483;2016-08-23 15:31:10.744811+00:00
1874;912;-1.61903;10579864606294753453;2016-08-23 15:31:11.076869+00:00
1924;901;-0.951334;17526005030886161574;2016-08-23 15:31:11.409254+00:00
1961;851;-1.09426;11840225419199540862;2016-08-23 15:31:11.741444+00:00
1949;799;-2.28467;13394541560076570858;2016-08-23 15:31:12.074304+00:00
1874;748;-2.93344;12230407597167295491;2016-08-23 15:31:12.406843+00:00
1800;724;2.55724;15692717847249118308;2016-08-23 15:31:12.738619+00:00
1788;800;1.76003;14143284211803788979;2016-08-23 15:31:13.073355+00:00
1788;837;0.968979;16138307445902735134;2016-08-23 15:31:13.403481+00:00
1886;891;0.223139;13779671602471265859;2016-08-23 15:31:13.735521+00:00
1788;900;2.25573;10252799366779504792;2016-08-23 15:31:14.068289+00:00
1899;790;-0.169036;15077416801645656623;2016-08-23 15:31:15.064639+00:00
1948;814;0.229187;13282711178826096795;2016-08-23 15:31:15.396462+00:00
1976;914;0.411729;14985501915991900616;2016-08-23 15:31:15.728717+00:00
1961;864;-0.244066;16644731263394808525;2016-08-23 15:31:16.061603+00:00
1948;826;-0.730444;17896505809921587353;2016-08-23 15:31:16.393232+00:00
1961;812;-1.37704;13845688190193165060;2016-08-23 15:31:16.725682+00:00
1974;800;-1.40272;15891638675708573866;2016-08-23 15:31:17.057744+00:00
1987;788;-1.21887;16254628546028942259;2016-08-23 15:31:17.389965+00:00
1974;775;-1.47936;17578871051619722331;2016-08-23 15:31:17.722099+00:00
1974;775;-1.56588;10538621086127871607;2016-08-23 15:31:18.054968+00:00
1974;762;-1.69566;10525027454657100946;2016-08-23 15:31:18.386495+00:00
1974;762;-2.42678;12084332192913426864;2016-08-23 15:31:18.718693+00:00
1924;724;-2.78199;11953372945870053321;2016-08-23 15:31:19.050856+00:00
1863;749;2.51629;17321174117574286313;2016-08-23 15:31:19.385051+00:00
1813;813;1.23068;13966508414366131653;2016-08-23 15:31:19.715261+00:00
1813;875;0.910047;14114035846190576505;2016-08-23 15:31:20.047527+00:00
1874;965;0.286608;17491885710405783297;2016-08-23 15:31:20.379643+00:00
1852;1076;1.05704;12195334953149189764;2016-08-23 15:31:20.711791+00:00
1876;1201;0.667054;14460817451610256136;2016-08-23 15:31:21.043329+00:00
1902;1300;0.805342;16261035179015103260;2016-08-23 15:31:21.375586+00:00
1888;1401;0.989152;9676666051770312475;2016-08-23 15:31:21.707813+00:00
1889;1463;0.875231;15810968495145996226;2016-08-23 15:31:22.040940+00:00
1925;1502;0.444137;14709331855849620344;2016-08-23 15:31:22.373064+00:00
2001;1588;0.67877;13152115538593700147;2016-08-23 15:31:22.705311+00:00
2064;1701;0.891435;15935407245668688376;2016-08-23 15:31:23.037436+00:00
1964;1763;1.41556;10252105692329937939;2016-08-23 15:31:23.369707+00:00
1888;1851;1.08077;13408748546259196486;2016-08-23 15:31:24.034224+00:00
