1388;724;1.29232;18333118464613170293;2016-08-23 15:58:32.511399+00:00
1425;713;0.845696;9968577153436088423;2016-08-23 15:58:32.843775+00:00
1400;651;0.803292;18079924557788582457;2016-08-23 15:58:33.175872+00:00
1362;674;1.69378;17593450157899400697;2016-08-23 15:58:33.507811+00:00
1349;674;1.95051;9375187965835769357;2016-08-23 15:58:33.840373+00:00
1338;674;2.17331;10538514855498117722;2016-08-23 15:58:34.172255+00:00
1338;686;1.78924;17523321120386293717;2016-08-23 15:58:34.504776+00:00
1325;661;1.50018;11114133772055115672;2016-08-23 15:58:34.836586+00:00
1363;712;1.05138;15267551561281312278;2016-08-23 15:58:35.168919+00:00
1326;724;1.21192;15983091221624736406;2016-08-23 15:58:35.501028+00:00
1314;737;1.6516;12292496705378976430;2016-08-23 15:58:35.833683+00:00
1313;725;1.17982;14671911758554062473;2016-08-23 15:58:36.165860+00:00
1263;674;1.40203;9599554415309591778;2016-08-23 15:58:36.497795+00:00
1262;638;0.445557;16369128653885509286;2016-08-23 15:58:36.829601+00:00
1312;626;-0.0484856;9471700116306992562;2016-08-23 15:58:37.161600+00:00
1387;588;-0.267195;9305827964626192381;2016-08-23 15:58:38.823261+00:00
1499;487;-1.44187;16340003336731642517;2016-08-23 15:58:39.487226+00:00
1525;475;-0.763596;11396694548672160630;2016-08-23 15:58:39.819458+00:00
1511;438;-0.738464;15728055215824871711;2016-08-23 15:58:40.151562+00:00
1525;451;-0.49369;12007348264522401465;2016-08-23 15:58:40.484016+00:00
1525;426;-0.468045;11169875636774017278;2016-08-23 15:58:40.816068+00:00
1550;426;-0.299478;9646939070341354334;2016-08-23 15:58:41.148308+00:00
1586;414;0.201897;14210777389962530595;2016-08-23 15:58:41.480593+00:00
1637;414;0.410858;15998717398655771737;2016-08-23 15:58:41.812670+00:00
1699;427;0.290997;17131867332412650536;2016-08-23 15:58:42.144881+00:00
1738;450;0.529409;10037228649438001491;2016-08-23 15:58:42.477838+00:00
1737;451;0.36602;13064435113648904121;2016-08-23 15:58:42.809727+00:00
1738;463;0.575543;9310578519105347338;2016-08-23 15:58:43.141927+00:00
1738;463;0.56969;10904575616335965255;2016-08-23 15:58:43.473895+00:00
1711;438;0.642129;11689230470396386689;2016-08-23 15:58:43.805919+00:00
1698;426;0.61209;15572879285005983912;2016-08-23 15:58:44.137722+00:00
1698;426;0.582607;15458751942395811081;2016-08-23 15:58:44.472640+00:00
1723;402;0.590906;18067235426505887232;2016-08-23 15:58:44.802443+00:00
1760;414;0.596665;15282435534359586328;2016-08-23 15:58:45.134762+00:00
1774;414;0.630781;17275311607791708934;2016-08-23 15:58:45.466918+00:00
1762;426;0.194565;13172042567392295322;2016-08-23 15:58:45.799351+00:00
1738;401;0.545857;14025537757468710132;2016-08-23 15:58:46.131422+00:00
1737;401;-2.39259;10313574885129059116;2016-08-23 15:58:46.463908+00:00
1701;400;1.52876;14851969145277802601;2016-08-23 15:58:46.795844+00:00
1687;425;1.59134;12496017011553791791;2016-08-23 15:58:47.127979+00:00
1686;439;1.27515;9903177092012408323;2016-08-23 15:58:47.792695+00:00
1675;451;-1.12672;15176648093137234952;2016-08-23 15:58:48.124774+00:00
1688;487;1.40417;9459834229145683429;2016-08-23 15:58:48.457448+00:00
1675;537;1.57915;17384177346184956461;2016-08-23 15:58:48.789160+00:00
1674;500;1.40819;16042489803469359097;2016-08-23 15:58:49.121323+00:00
1674;487;1.3944;10933922239687832890;2016-08-23 15:58:49.453490+00:00
1687;476;1.21844;15570737887524612392;2016-08-23 15:58:49.785777+00:00
1686;476;1.00192;11404885004145573458;2016-08-23 15:58:50.118076+00:00
1701;462;0.986838;15636155106023744468;2016-08-23 15:58:50.450042+00:00
1687;449;1.38789;17538025970156466722;2016-08-23 15:58:50.784538+00:00
1725;512;1.22335;16043801691083443255;2016-08-23 15:58:51.114742+00:00
1700;587;2.11291;16921691011339967095;2016-08-23 15:58:51.446752+00:00
1712;575;2.00312;15172520972645670538;2016-08-23 15:58:51.778532+00:00
1686;537;1.92608;11375722543614007783;2016-08-23 15:58:52.110486+00:00
1687;550;1.90139;12188916371498048724;2016-08-23 15:58:52.442929+00:00
1687;537;2.00757;13884535087743577626;2016-08-23 15:58:52.774895+00:00
1687;524;2.03893;9958037817189227957;2016-08-23 15:58:53.106918+00:00
1725;563;1.07641;10369727161498587002;2016-08-23 15:58:53.439085+00:00
1764;513;1.07125;12776683939317325436;2016-08-23 15:58:53.771337+00:00
1776;537;1.86924;17722659264081343622;2016-08-23 15:58:54.103224+00:00
1812;551;2.75321;9948409105957849935;2016-08-23 15:58:54.435683+00:00
