2038;1163;1.03571;17108050843217583405;2016-08-14 16:01:54.724803+00:00
2000;1212;2.61303;12427918911160660471;2016-08-14 16:01:55.052345+00:00
1874;1212;-2.42034;10080898028330950087;2016-08-14 16:01:55.384450+00:00
1886;1187;-1.29535;17601916659770001597;2016-08-14 16:01:55.716839+00:00
1937;1162;-1.1008;10356480654375236563;2016-08-14 16:01:56.050540+00:00
1924;1088;-0.923078;9967849208428259479;2016-08-14 16:01:56.381191+00:00
1899;1087;-3.09344;16177949745134575168;2016-08-14 16:01:56.712821+00:00
1837;1074;2.95163;11674671392485395956;2016-08-14 16:01:57.044507+00:00
1812;1113;1.62277;10779661250681841616;2016-08-14 16:01:57.377851+00:00
1837;1176;-0.00686251;11894217136455698255;2016-08-14 16:01:57.711724+00:00
1887;1163;-0.838002;11998610593786880621;2016-08-14 16:01:58.042299+00:00
1887;1100;-0.627754;17905971003189282943;2016-08-14 16:01:58.374658+00:00
1950;1088;-0.620081;9727758949891507550;2016-08-14 16:01:58.706357+00:00
2014;1113;1.04018;15816405097417103043;2016-08-14 16:01:59.038810+00:00
2012;1151;2.06267;10637775849385244737;2016-08-14 16:01:59.370891+00:00
1949;1150;-2.88921;18321453185016951135;2016-08-14 16:01:59.702119+00:00
1875;1087;-1.01345;13381822790995426194;2016-08-14 16:02:00.035191+00:00
1911;1038;-0.547677;13828137330387387519;2016-08-14 16:02:00.366113+00:00
1937;951;-0.631546;16188732668354217700;2016-08-14 16:02:00.698429+00:00
1999;937;-2.95224;15324153004514246118;2016-08-14 16:02:01.032274+00:00
1949;925;2.5466;14441944920273313336;2016-08-14 16:02:01.364126+00:00
1900;1000;1.2951;15424766387110937613;2016-08-14 16:02:01.696568+00:00
1925;1038;-0.267183;14963715789033853598;2016-08-14 16:02:02.028714+00:00
1961;963;-0.546222;17260441743708490530;2016-08-14 16:02:02.361097+00:00
2012;963;0.741525;9400839271257356099;2016-08-14 16:02:03.023673+00:00
2025;1000;2.07903;15976494252293302612;2016-08-14 16:02:03.356256+00:00
2012;1013;2.48362;13573276812882294386;2016-08-14 16:02:03.688579+00:00
1999;1025;2.29528;18312890010779524050;2016-08-14 16:02:04.023597+00:00
1999;1025;2.1863;9838751654454233562;2016-08-14 16:02:04.353463+00:00
2000;1025;2.19061;14871992769569490653;2016-08-14 16:02:04.685766+00:00
2000;1025;2.22983;14773527944882474259;2016-08-14 16:02:05.017966+00:00
1999;1025;2.44694;18087263400646528864;2016-08-14 16:02:05.350259+00:00
1974;1000;2.81239;13313008311965522323;2016-08-14 16:02:05.682521+00:00
1924;949;2.97079;11635143375606560618;2016-08-14 16:02:06.014448+00:00
1924;937;-3.05654;14759368044799666533;2016-08-14 16:02:06.346927+00:00
1924;924;3.10974;9699631735216687512;2016-08-14 16:02:06.679085+00:00
1923;923;-3.08487;14324892026398689475;2016-08-14 16:02:07.010345+00:00
1911;899;-2.56166;16716352524619402435;2016-08-14 16:02:07.342928+00:00
1874;950;-2.78511;18190016457900411735;2016-08-14 16:02:07.674792+00:00
1736;963;3.02837;17190413185180733418;2016-08-14 16:02:08.007777+00:00
