2013;1087;2.29592;11954938707586124411;2016-08-23 09:16:16.873436+00:00
2013;1099;2.45195;16402025109208441130;2016-08-23 09:16:17.205475+00:00
2013;1087;2.51595;12588138215817640901;2016-08-23 09:16:17.537616+00:00
2012;1074;2.30895;17762963945346103862;2016-08-23 09:16:17.870054+00:00
2013;1074;2.31364;10615275209349685147;2016-08-23 09:16:18.202142+00:00
2026;1086;1.82507;11424434258152347387;2016-08-23 09:16:18.534360+00:00
2038;1087;1.54741;10262511454717895205;2016-08-23 09:16:18.866796+00:00
2051;1087;1.36241;11247246518874353559;2016-08-23 09:16:19.200084+00:00
2063;1074;1.39129;14854501512356305134;2016-08-23 09:16:19.532402+00:00
2050;1074;1.59231;15267685374453451797;2016-08-23 09:16:19.864659+00:00
2063;1074;1.62232;15187535776055055217;2016-08-23 09:16:20.198371+00:00
2038;1074;1.76042;9655534837655489532;2016-08-23 09:16:20.528913+00:00
2000;1074;2.00359;14558371750298144144;2016-08-23 09:16:20.861474+00:00
1963;1087;2.12787;11497676151629459974;2016-08-23 09:16:21.195282+00:00
1901;1111;2.1629;13438995896844349741;2016-08-23 09:16:21.527456+00:00
1889;1136;2.03972;10382178255837399942;2016-08-23 09:16:21.859894+00:00
1825;1238;0.827296;14623266474345662519;2016-08-23 09:16:23.518748+00:00
1862;1239;0.493291;10152818082804963493;2016-08-23 09:16:23.852607+00:00
1948;1252;0.541949;10402756498787687723;2016-08-23 09:16:25.179851+00:00
1975;1238;0.524455;15874007859442739715;2016-08-23 09:16:25.514120+00:00
1988;1263;0.368178;17724601497256998206;2016-08-23 09:16:25.846049+00:00
1989;1263;0.430173;13639912436872203744;2016-08-23 09:16:26.178117+00:00
1988;1263;0.409534;18212035937815706826;2016-08-23 09:16:27.676364+00:00
1976;1251;0.237491;9597851588746354732;2016-08-23 09:16:27.683640+00:00
1963;1263;0.368392;15360400414701123666;2016-08-23 09:16:29.180275+00:00
1963;1263;0.37803;15337232960567468288;2016-08-23 09:16:30.750993+00:00
1963;1263;0.15071;17730494758551314307;2016-08-23 09:16:30.758404+00:00
1963;1276;0.212102;11043302726504008402;2016-08-23 09:16:31.724447+00:00
1963;1276;0.0674155;12905146270301245132;2016-08-23 09:16:33.237519+00:00
1963;1276;0.109626;16687259953564178077;2016-08-23 09:16:33.243576+00:00
1975;1275;0.166931;15515371791159710689;2016-08-23 09:16:34.621746+00:00
1975;1276;0.138494;14642028007289220297;2016-08-23 09:16:34.935820+00:00
1975;1276;0.170374;12993563228779497116;2016-08-23 09:16:34.940414+00:00
2025;1339;-0.341089;10268782905650702739;2016-08-23 09:16:35.478954+00:00
2063;1363;-0.530656;17632142162275519817;2016-08-23 09:16:35.513739+00:00
2111;1352;-0.516066;17493258541311556939;2016-08-23 09:16:35.524128+00:00
2112;1337;-1.66393;9751922124980735573;2016-08-23 09:16:35.535151+00:00
2162;1288;-0.733389;12164689627849282332;2016-08-23 09:16:35.540185+00:00
2174;1276;-0.6403;12072054950326311145;2016-08-23 09:16:35.550664+00:00
2275;1251;-0.507818;10344798540150346476;2016-08-23 09:16:39.463422+00:00
2288;1262;-0.303524;12722211827571398416;2016-08-23 09:16:39.795588+00:00
